Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke
54,100.0,62.1024033823716,285.24414775440255,199.82213784720457,3198.1999118106255,18.68602559287826
55,100.0,59.41511764708318,285.35783437129703,201.14389661851322,3229.705356208745,18.68602559287826
56,100.0,61.76099705852125,287.97257349061215,200.19998103717032,3193.8893401394375,18.68602559287826
57,100.0,62.03635715316431,287.1453550823961,200.0580190162886,3216.106343193504,18.68602559287826
58,100.0,62.70110644495191,285.4669337470631,199.1497390944114,3210.8891525107533,18.68602559287826
59,100.0,61.468327728685715,286.12421007108753,201.28710756464935,3230.4211023820485,18.68602559287826
60,150.0,61.14485563499672,287.47546766103443,201.24746831243357,3220.2991308105784,23.68602559287826
61,150.0,65.885113526762,286.0800004346414,200.41577408310656,3233.458351530288,28.68602559287826
62,150.0,69.74888388275653,284.8575488216175,199.0738315452275,3225.840179705841,33.68602559287826
63,150.0,74.62978320091034,283.19199667025407,198.16347048874957,3197.0984419813153,38.68602559287826
64,150.0,81.33720574520555,281.4461810738371,193.64060242715848,3215.0584768411427,43.68602559287826
65,150.0,88.21866210110119,276.89962628783235,192.6767990379213,3188.8622585617454,48.68602559287826
66,150.0,92.20106656797019,273.8998724720374,189.5413165761811,3187.3340128471286,49.13215916049104
67,150.0,101.75927509379011,270.75339579237095,187.19784570973368,3164.329658128583,49.13215916049104
68,150.0,108.51197434826278,267.2251930168629,184.85847703915397,3155.2854586847952,49.13215916049104
69,150.0,109.22354306864132,262.9199799642259,184.03353672952284,3138.073232577005,49.13215916049104
70,150.0,113.90196973873616,261.4646105414263,180.64711443668847,3123.944954874179,49.13215916049104
71,150.0,116.13187493040029,258.92651830750907,178.27213808613476,3122.355526161042,49.13215916049104
72,150.0,118.69171991756917,254.3947696255146,178.21129592517678,3094.44491624132,49.13215916049104
73,150.0,121.63726476145906,253.07478262636067,177.67959665698274,3124.753600596225,49.13215916049104
74,150.0,120.9407463074539,253.33334550004824,176.13751294465413,3081.681904194258,49.13215916049104
75,150.0,121.3749271708771,249.98271956567845,176.00112022103994,3071.5871288709823,49.13215916049104
76,150.0,127.83955999026328,249.29553074356423,175.056490280841,3094.1991106221863,49.13215916049104
77,150.0,124.91611632668823,247.93736318387403,174.27019023068445,3058.334071871897,49.13215916049104
78,150.0,128.14691884009164,248.2988342021263,173.1203940508295,3055.3244056997905,49.13215916049104
79,150.0,131.54164431667738,248.92041079002277,170.90973226319787,3046.7946832294674,49.13215916049104
80,150.0,126.48256769558688,247.3475349487613,172.77827741240895,3063.1190818426885,49.13215916049104
81,150.0,129.70745300885218,247.04484269136822,172.7489317219196,3039.355764019617,49.13215916049104
82,150.0,129.09155421676374,246.99841679009924,172.75461175006728,3032.666959835654,49.13215916049104
83,150.0,130.8192261910685,245.0868975507831,171.96736230498223,3025.057378665664,49.13215916049104
84,150.0,128.13345445121965,243.5902376390706,169.39084451093507,3040.3132972108583,49.13215916049104
85,150.0,130.08719047315964,243.7521473957496,172.5265339663948,3031.9521600363782,49.13215916049104
86,150.0,129.921616717122,240.51840698548102,171.25031012753493,3030.604261786098,49.13215916049104
87,150.0,131.98475703917111,245.76664939992216,172.54393688038962,3011.581999367422,49.13215916049104
88,150.0,126.08999186529616,243.8822923102928,171.20586050921602,3031.0305356540716,49.13215916049104
89,150.0,129.4264952530876,243.2094798437374,169.7723066903079,3024.232792698214,49.13215916049104
90,150.0,128.98803029011822,243.18180900489338,171.37704893894502,3017.099852426881,49.13215916049104
91,150.0,130.23813435185235,242.54457708252826,171.55520685774923,3021.9868334497883,49.13215916049104
92,150.0,128.92143928992536,241.6581677711976,172.33804318693163,3014.76487762751,49.13215916049104
93,150.0,131.37723706618098,242.7871670839281,170.27527582216675,3007.2253879697173,49.13215916049104
94,150.0,130.0344803291293,242.49735502831712,171.24391299161525,3001.093368842609,49.13215916049104
95,150.0,128.93333698652742,241.94610236469455,172.0530709352733,2989.296194683735,49.13215916049104
96,150.0,130.57867339168044,241.28711364328421,170.9989821066202,3007.260710376049,49.13215916049104
97,150.0,130.47701043598363,243.91211507331954,170.8973346317934,3015.8577047611666,49.13215916049104
98,150.0,130.50287235640798,240.873537257487,171.03097673026738,3008.8234397847236,49.13215916049104
99,150.0,128.64991381817646,241.72849161556329,170.33690374675888,3017.9201522738363,49.13215916049104
100,150.0,129.86799647019055,241.04701029073246,171.77395016606948,3019.7901489617902,49.13215916049104
101,150.0,131.93980271300825,242.46168176839265,170.39664946334145,3005.2546351279098,49.13215916049104
102,150.0,129.50873100438474,242.85880622521967,170.57181875159668,2994.2087548940117,49.13215916049104
103,150.0,129.89138328704217,239.79015947021907,170.60387938402036,2996.657901912992,49.13215916049104
104,150.0,127.96843632992547,241.72998451135263,170.37944928561032,2991.7592645469012,49.13215916049104
105,150.0,131.13689352349357,244.3280043100498,169.15160510999272,3026.366707804996,49.13215916049104
106,150.0,128.88050338312777,240.89410216510169,170.27147902862419,2993.402494928148,49.13215916049104
107,150.0,132.00821064658635,242.1405642662829,169.76664870947843,3004.885366119042,49.13215916049104
108,150.0,127.58093731504982,241.0440667772871,171.2229214793739,2990.275923028241,49.13215916049104
109,150.0,129.2814761055693,241.66341266369108,171.31381402156453,3020.80479410936,49.13215916049104
110,150.0,129.24958211623854,240.51117500356835,170.78996828524893,3003.4858231123385,49.13215916049104
111,150.0,129.482143619285,242.83614943878,171.8599799439578,3009.646996967416,49.13215916049104
112,150.0,129.6682385166088,242.17251698658964,168.7538385694287,3006.672700655127,49.13215916049104
113,150.0,128.3028666096712,244.49728070784911,171.01162668403464,3008.157946464809,49.13215916049104
114,150.0,129.66601514728373,238.19396153664775,171.00215273319398,3022.9652701225023,49.13215916049104
115,150.0,128.8256976169031,242.29249825661736,171.00794428913505,2991.036084326465,49.13215916049104
116,150.0,131.44454495947463,243.14820926874054,170.5772100464935,3005.833158373811,49.13215916049104
117,150.0,131.212365361038,239.42611183711915,170.45797588272168,3016.957344757498,49.13215916049104
118,150.0,128.0186061169159,242.67328572549195,170.01268359132374,2985.4781723376036,49.13215916049104
119,150.0,129.80690588728947,240.14757320350665,170.650709840156,2994.524424033898,49.13215916049104
120,150.0,131.6255888493011,240.4431737455365,170.68158082001844,3000.265052029888,49.13215916049104
121,150.0,129.46558420615173,242.9181997281597,170.55811599835707,3002.211557765481,49.13215916049104
122,150.0,128.00491684892066,242.8746360051424,171.00592596609178,3002.855902559929,49.13215916049104
123,150.0,130.35648315254917,240.06171560124983,169.4895741072196,2997.8119362914967,49.13215916049104
124,150.0,130.52977606862555,241.76096537936886,169.72257782613912,3013.4488852787695,49.13215916049104
125,150.0,131.20825321603493,241.60132758501328,171.26869625018927,3003.1471596669044,49.13215916049104
126,150.0,129.79611742163974,241.98474732584293,170.33816931583158,3013.9542511250816,49.13215916049104
127,150.0,128.00339250921627,243.20651602920393,169.68972215159133,3004.325234891754,49.13215916049104
128,150.0,127.80698569255253,242.14560271128468,171.47143792338008,3016.6855764218876,49.13215916049104
129,150.0,131.28497706212477,239.375285011271,169.68817132484583,3001.299855930347,49.13215916049104
130,150.0,128.5036090161053,242.81424516116687,170.52610684657566,3005.6721171073737,49.13215916049104
131,150.0,130.7409805828496,240.15078558794346,169.578169004313,2997.0698811585794,49.13215916049104
132,150.0,130.75685975463537,241.81006542482424,170.86692615532158,3016.693282466838,49.13215916049104
133,150.0,127.83891841122777,240.65149093511036,170.49336180304516,2992.361643718203,49.13215916049104
134,150.0,129.1369222011767,242.6720325117745,171.3214202566008,3016.6530576076966,49.13215916049104
135,150.0,130.04175840284532,241.09783302528336,171.3012195004889,3002.120957668073,49.13215916049104
136,150.0,130.50617354230238,243.07065439895868,170.04621724945181,2999.728328715866,49.13215916049104
137,150.0,129.95935766775014,242.13721967155774,170.78317523101998,3007.3996619031536,49.13215916049104
138,150.0,130.84940095617057,239.31552216988848,169.61962273382466,3007.466396681411,49.13215916049104
139,150.0,128.51324211725816,239.64631626625615,169.31728306475532,2996.624756703785,49.13215916049104
