Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
32,100.0,102.9154064000095,262.65548193270513,185.210393548114,3092.807856959333,34.214277967431016,held at setpoint 34.2%
33,100.0,101.06707113029698,264.24535414135323,184.20794785559687,3098.232366543669,34.214277967431016,held at setpoint 34.2%
34,100.0,99.92594498888465,262.3832826546275,186.21826044049217,3105.921454244062,34.214277967431016,held at setpoint 34.2%
35,100.0,98.92794668406388,263.1294456135586,184.2170234125291,3082.225402847433,34.214277967431016,held at setpoint 34.2%
36,100.0,98.80522086453118,264.22939211706864,183.86511076513784,3078.4743189782494,34.214277967431016,held at setpoint 34.2%
37,100.0,100.80305804312268,262.5936703367659,186.15947482266955,3083.009934217272,34.214277967431016,held at setpoint 34.2%
38,100.0,99.5857521453278,262.52180500453625,183.08616951886816,3095.6291041071127,34.214277967431016,held at setpoint 34.2%
39,100.0,101.4442770521365,264.74342462877485,184.93010443495427,3098.3411775840545,34.214277967431016,held at setpoint 34.2%
40,100.0,100.10757434024315,263.3964470298203,184.39829935434724,3089.5727186224444,34.214277967431016,held at setpoint 34.2%
41,100.0,98.86656355457858,264.2871582584604,184.50819707642668,3080.181955103594,34.214277967431016,held at setpoint 34.2%
42,100.0,100.18113578558628,263.4418762937275,183.62821096467113,3079.436168376578,34.214277967431016,held at setpoint 34.2%
43,100.0,99.4290683044136,264.0065454729581,185.54515221013733,3097.509701445917,34.214277967431016,held at setpoint 34.2%
44,100.0,99.9311539760184,262.44347924254043,183.8443006284444,3090.159370425081,34.214277967431016,held at setpoint 34.2%
45,100.0,99.6919258060319,264.0503681626966,185.95282417505865,3108.5247420180494,34.214277967431016,held at setpoint 34.2%
46,100.0,98.96014756640258,264.2279084466222,183.65293505404702,3098.540639545709,34.214277967431016,held at setpoint 34.2%
47,100.0,98.42755482093449,263.33972994248956,184.13665711741768,3103.226291269366,34.214277967431016,held at setpoint 34.2%
48,100.0,101.21233501113691,264.66623749066275,184.97010303711988,3090.9997993809525,34.214277967431016,held at setpoint 34.2%
49,100.0,98.61160920768599,262.8968936541371,186.27935945692235,3068.069119258317,34.214277967431016,held at setpoint 34.2%
50,100.0,100.45182552832404,265.0703163773623,186.02776478320726,3092.8707138351683,34.214277967431016,held at setpoint 34.2%
51,100.0,100.3735616889786,265.2506181640617,184.8420771495783,3085.2577255393885,34.214277967431016,held at setpoint 34.2%
