Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke
0,100.0,54.494968895382776,291.48865729329697,202.76552474171356,3230.3270887008007,20.0
1,100.0,57.712192754247454,291.0736784185559,201.34908379257126,3227.124030899858,25.0
2,100.0,64.6298110037999,287.023460802886,200.31659626808477,3239.1708928569747,30.0
3,100.0,69.16086152462792,285.5222462130089,197.76366189928774,3234.600950057153,34.21362852878507
4,100.0,75.87918766517244,281.626002600494,196.2817407559065,3228.5995875301196,34.21362852878507
5,100.0,82.02953427014492,282.2747139629527,194.90423347487274,3188.282763469861,34.21362852878507
6,100.0,84.35012778369486,278.9997489282968,193.84384965815462,3211.7777270119204,34.21362852878507
7,100.0,87.3208146767503,277.6196603780464,193.1460599934961,3184.407281234434,34.21362852878507
8,100.0,88.40079970151913,274.6025035857148,192.28439361870517,3183.670267162755,34.21362852878507
9,100.0,90.65222759100446,275.5268928941383,190.91051244417088,3157.7022673014576,34.21362852878507
10,100.0,93.99359647532937,272.5539333604997,188.84537124737,3169.5992118410045,34.21362852878507
11,100.0,93.8229151664822,271.0791316074023,189.8564344898273,3136.473272531757,34.21362852878507
12,100.0,93.44072887169715,270.03117808345866,188.99509697511849,3146.415005657051,34.21362852878507
13,100.0,94.77018055860842,268.3441948830977,188.18678150935278,3155.04432324146,34.21362852878507
14,100.0,94.78421457353203,266.25366608977697,187.60538407658223,3140.1591788533483,34.21362852878507
15,100.0,96.23057992215196,269.0345565365643,188.19237881306958,3134.4917717646044,34.21362852878507
16,100.0,97.60601643236477,268.3904648428562,186.80287761646363,3122.6471579189842,34.21362852878507
17,100.0,98.4406133888465,265.9812382703914,187.1801318344915,3128.567944684671,34.21362852878507
18,100.0,98.57605402072478,267.3563451529767,186.54968338007595,3124.5238377873584,34.21362852878507
19,100.0,97.55784448026,268.502962942755,187.4093633950308,3113.3466562682393,34.21362852878507
20,100.0,97.70451169523362,266.69696756393125,185.75908370550957,3126.360323881188,34.21362852878507
21,100.0,100.81989317158985,265.8094361304285,186.0008055524833,3119.4903218897603,34.21362852878507
22,100.0,99.55022905699661,265.8751261662737,187.48157533232734,3133.1415242831217,34.21362852878507
23,100.0,99.4926190741579,266.32306535258107,185.96127097197615,3106.0476708951264,34.21362852878507
24,100.0,99.73699547929753,266.2201060385567,185.24063627773145,3128.8557179873083,34.21362852878507
25,100.0,99.50289260896487,264.79943699140534,184.63651618705543,3138.955173809165,34.21362852878507
26,100.0,100.76458773066322,265.9042104473663,185.20028383493178,3102.4175953538524,34.21362852878507
27,100.0,102.01126069511575,263.55976670481004,186.95907199108504,3114.35336145361,34.21362852878507
28,100.0,102.70503750182222,263.4185075441987,183.93925211071843,3122.1561690873273,34.21362852878507
29,100.0,100.07866270214328,264.24646396513043,186.328435044558,3105.511471706299,34.21362852878507
30,100.0,98.17878131743072,262.6588035321396,183.91707005954973,3095.5027342283606,34.21362852878507
31,100.0,98.21782015015032,262.82846026015517,184.94032331521362,3100.8077013336356,34.21362852878507
32,100.0,100.02404176768704,264.9474126297479,185.08749705122236,3116.198100262778,34.21362852878507
33,100.0,98.76976461381125,264.2519580921691,185.62807654991107,3104.677979662724,34.21362852878507
34,100.0,97.74814689574488,263.53055452667326,185.15113325083138,3124.454431432249,34.21362852878507
35,100.0,99.44645409156844,265.75467093968564,183.0287782813134,3106.3140587482662,34.21362852878507
36,100.0,99.27566483046516,263.09408369949864,184.60054145709856,3108.291001720942,34.21362852878507
37,100.0,102.5804240572928,263.33374148169514,186.05454787306255,3107.415695884239,34.21362852878507
38,100.0,100.18779213885851,260.47379368089486,185.09007071724008,3114.0363699072523,34.21362852878507
39,100.0,98.250334750059,262.68390911989206,184.26860088084683,3128.7101467655984,34.21362852878507
40,100.0,98.49185056894011,262.5145078283555,182.6621850370839,3091.819813892519,34.21362852878507
41,100.0,100.33190052557036,261.78024959675304,182.6081197679081,3104.2793044699943,34.21362852878507
42,100.0,100.1615923949511,263.71159330760696,185.2742549657562,3100.913056197953,34.21362852878507
43,100.0,104.34870638933985,262.6505366766416,185.32937812801168,3094.1876458879537,34.21362852878507
44,100.0,99.03721181364462,261.4065653494402,185.1294461509071,3102.6480989203174,34.21362852878507
45,100.0,98.44827999777344,260.7918029362832,185.41368990347863,3114.5789731656732,34.21362852878507
46,100.0,101.3096667746146,263.21562942988857,185.5375230458837,3115.4750409565554,34.21362852878507
47,100.0,100.82322317023197,265.1503385638614,184.81451391549476,3108.5455480254413,34.21362852878507
48,100.0,97.69765317543585,265.9996552124562,184.32373429059479,3109.8287556763935,34.21362852878507
49,100.0,101.07138174831832,262.33658637739524,184.94337099818733,3113.5212974953815,34.21362852878507
50,100.0,99.97276194653747,262.9960806823383,184.7180584843885,3099.72756398461,34.21362852878507
51,100.0,99.87407729371431,263.854781898937,185.3877574668616,3117.6314459414693,34.21362852878507
52,100.0,100.23700311446953,262.7496824923281,185.72776140771566,3110.316270060369,34.21362852878507
53,100.0,101.73227157560531,263.6477193507106,185.4709231071286,3110.7819273079085,34.21362852878507
54,100.0,101.3250591045654,262.17979100980097,184.92839420145754,3108.6896406215537,34.21362852878507
55,100.0,102.86604000190933,263.32794189276694,185.41379909198875,3105.126336762026,34.21362852878507
56,100.0,96.99052513562712,264.99927068383107,185.60117244205148,3119.2259073592722,34.21362852878507
57,100.0,98.0862304462825,263.7759286892098,185.17019296940467,3091.306280592014,34.21362852878507
58,100.0,100.92838278476361,262.6438175481809,185.44070452425368,3090.3437286886438,34.21362852878507
59,100.0,98.83230365012982,262.5131760747503,183.71105240457845,3107.3243990568876,34.21362852878507
60,100.0,102.24197423002163,263.3878112782491,185.55918884619607,3121.3450105923184,34.21362852878507
61,100.0,101.06875142444788,262.9394769786908,183.3736289428835,3110.239822236639,34.21362852878507
62,100.0,99.69899401676327,262.8332054859451,185.64499216590045,3112.1842934490282,34.21362852878507
63,100.0,97.77019952478899,263.7236890630147,184.7442562197917,3115.229135857702,34.21362852878507
64,100.0,100.18255863218046,264.59356359090486,184.4542927045569,3102.7930609848595,34.21362852878507
65,100.0,99.37220290723134,263.18593957880506,184.81575667007021,3118.546117247476,34.21362852878507
66,100.0,98.68618027713667,263.5232962487257,184.02060734172107,3092.406631370093,34.21362852878507
67,100.0,99.29066267557563,261.4986050577897,185.17359833693928,3099.4355872120736,34.21362852878507
68,100.0,99.38691501863335,263.99044587889426,186.3592972001779,3101.437640846647,34.21362852878507
69,100.0,97.16862837136962,262.91088493539576,185.02013252989133,3118.0097063989065,34.21362852878507
70,100.0,100.16164189649542,262.3009181163722,185.82591333017766,3117.584458816445,34.21362852878507
71,100.0,99.94484814858485,263.8047571894831,185.35038883111247,3132.592834191406,34.21362852878507
72,100.0,99.32396684864416,262.92547043633823,184.96506255033339,3114.149942278441,34.21362852878507
73,100.0,99.80931605152914,264.1134495551997,185.82975121815016,3126.695113759929,34.21362852878507
74,100.0,100.04319757389392,263.0735941743161,184.77551105450004,3088.691917839994,34.21362852878507
75,100.0,98.45292911425669,263.6644504067317,185.1938059390381,3132.8391463290172,34.21362852878507
76,100.0,102.22687975601275,264.45802625721393,186.32819270202114,3100.7045209225716,34.21362852878507
77,100.0,99.41001082518085,262.5232368122508,184.92727078528569,3128.5379615125958,34.21362852878507
78,100.0,99.88612018326131,262.6595540478394,185.10313261310134,3115.491604541109,34.21362852878507
79,100.0,101.05087670012918,264.5718045209656,184.03544409794566,3098.61724554617,34.21362852878507
