Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke
0,100.0,101.8526022606269,260.92526854756073,186.3051088052712,3105.464929741678,34.36298378792721
1,100.0,101.74798072045769,263.12123649002604,184.61791208898435,3111.0714213841275,34.36298378792721
2,100.0,101.97471770313506,263.0365642145616,184.81416220612627,3113.3017089874156,34.36298378792721
3,100.0,99.30856498181349,261.3526394628799,185.28916732178033,3099.7122360161798,34.36298378792721
4,100.0,97.65682392372197,262.2515985554625,184.54116888625487,3094.4755310645605,34.36298378792721
5,100.0,98.32991112189104,263.3435652364082,185.72471588169827,3104.0952264663224,34.36298378792721
6,100.0,99.50794525856587,263.79072278918807,185.56861457062348,3103.4251183193014,34.36298378792721
7,100.0,101.5344960956817,264.6351944560307,184.76718767027637,3098.2799111069758,34.36298378792721
8,100.0,101.22457092426394,263.61429136605886,185.8995046462083,3093.55994047243,34.36298378792721
9,100.0,99.6369117896376,262.2206461868037,183.44297650432995,3107.6980054807727,34.36298378792721
10,100.0,101.50796819632356,262.3482086424609,186.1482372345602,3114.666660963118,34.36298378792721
11,100.0,101.6646040141134,263.8121763337756,185.7753759110031,3093.085012251668,34.36298378792721
12,100.0,101.64345099815293,264.07027396524666,183.41374981823054,3109.908324608329,34.36298378792721
13,100.0,100.28375184199402,264.299716164126,184.56591375324382,3106.248389489623,34.36298378792721
14,100.0,101.2170215529812,262.1717469393417,185.46573487849545,3105.379450703464,34.36298378792721
15,100.0,101.45240427121432,262.62669377054294,185.88856863679771,3112.4951503383963,34.36298378792721
16,100.0,100.39763754046005,264.1077304831596,186.0390682099933,3124.378345745928,34.36298378792721
17,100.0,98.20231414028501,264.43014390421854,185.3499439877513,3105.4906944065197,34.36298378792721
18,100.0,99.09411503597774,264.9102916061481,183.85251832524185,3112.111828449232,34.36298378792721
19,100.0,102.72563771655363,261.243164716943,184.68432019268437,3093.3130927533084,34.36298378792721
20,100.0,101.06160465260132,265.2404219889955,186.7014093693613,3088.614841111425,34.36298378792721
21,100.0,99.7732416654852,264.1996223640188,186.31622921921476,3110.651597415536,34.36298378792721
22,100.0,99.50392449891598,263.6779407710683,184.93224140399673,3104.38972142024,34.36298378792721
23,100.0,99.52229956700891,263.79363140983884,185.2136353360743,3105.4994782739172,34.36298378792721
24,100.0,100.32895198526906,261.64718836586934,184.52505860637064,3118.519520707546,34.36298378792721
25,100.0,100.37792167841324,261.4485083277829,186.10383470065457,3111.7443022987786,34.36298378792721
26,100.0,103.99389023407714,263.37677812280236,184.54655656312784,3091.9260756621056,34.36298378792721
27,100.0,102.76019902165785,266.5948187188098,184.2347671804257,3099.9474822789866,34.36298378792721
28,100.0,101.61554308613724,262.230686072139,184.71203432030177,3102.9258616666743,34.36298378792721
29,100.0,100.97965434852479,264.7018696134548,184.96578922369787,3115.638437055323,34.36298378792721
30,100.0,100.01716467723755,263.717305653694,183.09245921164907,3091.9029964185142,34.36298378792721
31,100.0,101.92972723999891,262.53900709265315,185.4495347460744,3111.8653296969565,34.36298378792721
32,100.0,102.7577457741888,264.33865660098564,185.8285519996389,3105.312236586521,34.36298378792721
33,100.0,99.57922316321564,262.35749084199057,184.5234385058254,3095.1105183040513,34.36298378792721
34,100.0,99.81651008427,263.17771238877674,185.1648419988799,3103.035547304113,34.36298378792721
35,100.0,97.65156623309554,263.2037520779634,185.14206490307507,3117.297367138977,34.36298378792721
36,100.0,101.58671642303433,262.4704471663706,184.31901949649648,3126.576906279622,34.36298378792721
37,100.0,101.86794353442387,265.6474133403196,186.79323214171637,3098.2341394974533,34.36298378792721
38,100.0,101.28374841057148,263.8846495451546,185.4319289615922,3111.8609006577276,34.36298378792721
39,100.0,100.99553583898374,263.5200523039536,183.64373806030892,3104.7738752168666,34.36298378792721
40,100.0,99.50161567402945,263.45838459380445,184.54121337078928,3112.6286015279047,34.36298378792721
41,100.0,101.96616354365611,263.6927805443629,185.2208228463533,3107.3624643458647,34.36298378792721
42,100.0,99.97326140252585,263.08537858689584,184.5168462130095,3110.318705111151,34.36298378792721
43,100.0,100.69988797871834,264.0426945222784,183.79449605848748,3115.3265095676966,34.36298378792721
44,100.0,99.47789897452591,262.3539950136895,184.77543739957102,3100.7861685561434,34.36298378792721
45,100.0,101.13565155893316,262.5595253127685,184.01923979681138,3097.9563997600267,34.36298378792721
46,100.0,102.74155000717953,263.35334708332846,183.93421192562735,3106.515098640761,34.36298378792721
47,100.0,98.2300475909297,265.5936638783395,183.6246793241947,3111.2281562739568,34.36298378792721
48,100.0,101.53285671333073,261.43527361955654,185.20704218916262,3116.4226046194444,34.36298378792721
49,100.0,101.41322286672228,263.6315824445517,185.76967613882178,3108.043387277771,34.36298378792721
50,100.0,101.20691253659135,263.1338863163206,185.49453261890363,3096.998695651645,34.36298378792721
51,100.0,101.92319868782778,262.6479197158511,184.00087687076086,3110.090873537479,34.36298378792721
52,100.0,103.34085238733297,264.5309678252193,184.49949965451034,3113.425564116737,34.36298378792721
53,100.0,99.9631759863415,263.1373419438815,185.02428893863822,3083.2131392166075,34.36298378792721
54,100.0,100.97911301611838,261.97490664826074,184.34189352101654,3091.658089478637,34.36298378792721
55,100.0,98.29200864299867,262.08574075520136,185.6625818292196,3123.124528773478,34.36298378792721
56,100.0,100.6380365412217,264.69798343391255,184.71773828706793,3087.2736094042,34.36298378792721
57,100.0,100.91351820656203,263.8685802074874,184.57497183746926,3109.4593796131667,34.36298378792721
58,100.0,101.57836703201816,262.1882467775508,183.66599457411542,3104.2142405526447,34.36298378792721
59,100.0,100.34566980702736,262.84384968739465,185.8027585344387,3123.721181116669,34.36298378792721
60,150.0,101.94348238933554,264.193642749899,185.10526711616362,3113.5768302337665,39.36298378792721
61,150.0,107.61049617397715,261.86996869914327,183.70383881807075,3126.716025065723,44.36298378792721
62,150.0,111.65430235032926,259.835941559076,181.86854967964229,3115.495573996849,49.36298378792721
63,150.0,116.16230027055128,257.46088625054307,180.5310604677994,3083.5333384847604,54.36298378792721
64,150.0,122.0949211706897,255.09489828206833,175.63846739476443,3098.6145077268015,59.36298378792721
65,150.0,127.1398330547201,250.00635081418292,174.72865747540257,3069.8451288391225,61.51549422286564
66,150.0,127.93007076200931,247.06035700832706,172.29706400633222,3066.0172784905294,61.51549422286564
67,150.0,134.7294855997259,244.88750944472406,170.62240195034025,3042.9972660929307,61.51549422286564
68,150.0,139.22347562035097,242.29406756727792,168.86280885670257,3037.5220795077357,61.51549422286564
69,150.0,138.08576962871723,238.80693231230933,168.54046318153738,3023.823213092386,61.51549422286564
70,150.0,141.2501382211982,238.06752275093058,165.58972906985457,3012.8388277764675,61.51549422286564
71,150.0,142.24043750277374,236.15601948523457,163.5924411747235,3014.062677578968,61.51549422286564
72,150.0,143.78537900965586,232.17264475023399,163.85900878876217,2988.6694998841876,61.51549422286564
73,150.0,145.8999911628291,231.3325799983473,163.61113381867492,3021.2308815713864,61.51549422286564
74,150.0,144.5231625611964,232.01115801805832,162.31509111778718,2980.1749873112385,61.51549422286564
75,150.0,144.4003525851259,229.0281181330822,162.39198590942328,2971.8840309993807,61.51549422286564
76,150.0,150.40895987503586,228.66263081384972,161.63225020248746,2996.110140922419,61.51549422286564
77,150.0,147.11215408628996,227.58600782617762,161.00623087693793,2961.6894875226644,61.51549422286564
78,150.0,150.03727354578146,228.1938791419815,159.99537851500077,2959.9723141508475,61.51549422286564
79,150.0,153.18172690543472,229.03109869609938,157.90516405242897,2952.599165054923,61.51549422286564
80,150.0,147.91774480557368,227.6469478253142,159.87812232581845,2969.9585109963364,61.51549422286564
81,150.0,150.97486770189536,227.5094226267191,159.93929006512323,2947.121304733363,61.51549422286564
82,150.0,150.2216166598445,227.6075465284949,160.02343418519004,2941.2612215851327,61.51549422286564
83,150.0,151.83683412310057,225.8225334200765,159.30420352731363,2934.3932125805877,61.51549422286564
84,150.0,149.0589924167338,224.43658829882102,156.78664971666547,2950.312719055677,61.51549422286564
85,150.0,150.9373479256507,224.69539268613144,159.973453746215,2942.5453864510305,61.51549422286564
86,150.0,150.71005782541826,221.54645187135,158.74154000198877,2941.728847876341,61.51549422286564
87,150.0,152.72266907850755,226.86890862922715,160.07357819661715,2923.182066986754,61.51549422286564
88,150.0,146.7865342019508,225.04950195286327,158.76879985541473,2943.0560828400507,61.51549422286564
89,150.0,150.08916694191097,224.43353235505862,157.36411136279384,2936.63907572893,61.51549422286564
90,150.0,149.62297103793543,224.45560887832312,158.99387632485846,2929.8468328607887,61.51549422286564
91,150.0,150.85037092545605,223.86191451996814,159.19372588092472,2935.038683315208,61.51549422286564
92,150.0,149.51508725787718,223.0136081230353,159.995366211059,2928.0895366467416,61.51549422286564
93,150.0,151.9556659710288,224.17595408982453,157.9488996191462,2920.7941673457667,61.51549422286564
94,150.0,150.60044891898082,223.91532613612512,158.931667568329,2914.880596711974,61.51549422286564
95,150.0,149.48910393329845,223.38961461983578,159.75307517264494,2903.278898853617,61.51549422286564
96,150.0,151.12608793952955,222.75297882910922,158.70960530409562,2921.4183344251396,61.51549422286564
97,150.0,151.0175866179734,225.39754294768142,158.61716317110114,2930.1718539954654,61.51549422286564
98,150.0,151.03784975796788,222.37608587490507,158.75878517696918,2923.2776539088186,61.51549422286564
99,150.0,149.1803073260187,223.24602385050636,158.07162979882264,2932.499701968226,61.51549422286564
100,150.0,150.39463700327732,222.57765578795616,159.51467293734072,2934.481853852275,61.51549422286564
101,150.0,152.46337057024718,224.00380364288995,158.14257065796465,2920.046700897445,61.51549422286564
102,150.0,150.0297831674128,224.4109719189061,158.32224634453726,2909.090627523992,61.51549422286564
103,150.0,150.41037577385447,221.35111524648113,158.35821347406974,2911.6201372526184,61.51549422286564
104,150.0,148.48574249647854,223.29863313335704,158.13716983166876,2906.793411598724,61.51549422286564
105,150.0,151.65281904779084,225.90338550539545,156.9122612999239,2941.4652042842317,61.51549422286564
106,150.0,149.39529853315125,222.47537552900408,158.03468006335018,2908.558573805047,61.51549422286564
107,150.0,152.52208032442937,223.72699429889744,157.53205581391535,2920.092971989327,61.51549422286564
108,150.0,148.09404928035758,222.6350097887737,158.99024097688851,2905.529637278085,61.51549422286564
109,150.0,149.79396770832247,223.25830531387587,159.08279133037382,2936.0997679500683,61.51549422286564
110,150.0,149.7615658090902,222.10952427216168,158.56038271403153,2918.8177176571476,61.51549422286564
111,150.0,149.9937114706805,224.4375238475786,159.63164018028456,2925.0119296098587,61.51549422286564
